fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.12,0,204.12002316899998,0,1,
0.365,1,200.12648492400012,0,2,
,1,,,,404.31563168699995
0.325,2,177.67104539899992,1,1,
,2,,,,177.73917431100017
0.235,3,205.2316047260001,2,1,
,3,,,,205.29719756600025
0.17,4,208.1801153409997,3,1,
0.275,5,209.8930964299998,3,2,
,5,,,,418.14272815999993
0.15,6,204.37981920700076,4,1,
0.415,7,162.3125995520004,4,2,
,7,,,,366.76136633499937
