epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,61,,,,,,,,0.9998183250427246,0.9877622127532959,0.9929648041725159,0.9860279560089111,1.0,0.9102563858032227,0.030966494232416153
0,61,0.0,0.995961606502533,0.9979767203330994,1.0,0.995961606502533,0.0,0.012421436607837677,,,,,,,
1,123,,,,,,,,0.9997923970222473,0.9877622127532959,0.9929506778717041,0.9879759550094604,0.9979757070541382,0.9230769276618958,0.029816273599863052
1,123,0.0,0.995961606502533,0.9979767203330994,1.0,0.995961606502533,0.0,0.011743445880711079,,,,,,,
2,185,,,,,,,,0.9998443126678467,0.9877622127532959,0.9929506778717041,0.9879759550094604,0.9979757070541382,0.9230769276618958,0.027567598968744278
2,185,0.0,0.9964664578437805,0.9982300996780396,1.0,0.9964664578437805,0.0,0.01253160648047924,,,,,,,
3,247,,,,,,,,0.9998183250427246,0.9860140085220337,0.9919517040252686,0.9860000014305115,0.9979757070541382,0.9102563858032227,0.03324008360505104
3,247,0.0,0.9979808330535889,0.9989894032478333,1.0,0.9979808330535889,0.0,0.010156960226595402,,,,,,,
4,309,,,,,,,,0.9998183250427246,0.9877622127532959,0.9929506778717041,0.9879759550094604,0.9979757070541382,0.9230769276618958,0.02670919895172119
4,309,0.0,0.9974760413169861,0.9987364411354065,1.0,0.9974760413169861,0.0,0.010268067941069603,,,,,,,
5,371,,,,,,,,0.9998443126678467,0.9895104765892029,0.9939637780189514,0.9879999756813049,1.0,0.9230769276618958,0.023194795474410057
5,371,0.0,0.9974760413169861,0.9987364411354065,1.0,0.9974760413169861,0.0,0.01000328827649355,,,,,,,
6,433,,,,,,,,0.9997923970222473,0.9860140085220337,0.9919517040252686,0.9860000014305115,0.9979757070541382,0.9102563858032227,0.03992661088705063
