epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,61,,,,,,,,0.999870240688324,0.9930070042610168,0.9959677457809448,0.9919678568840027,1.0,0.9487179517745972,0.02807677909731865
0,61,0.0,0.9989904165267944,0.9994949698448181,1.0,0.9989904165267944,0.0,0.006862142123281956,,,,,,,
1,123,,,,,,,,0.9997663497924805,0.9790209531784058,0.9879999756813049,0.9762845635414124,1.0,0.8461538553237915,0.054638735949993134
1,123,0.0,0.9984856247901917,0.9992422461509705,1.0,0.9984856247901917,0.0,0.004732958506792784,,,,,,,
2,185,,,,,,,,0.9997923970222473,0.9807692170143127,0.988988995552063,0.9782178401947021,1.0,0.8589743375778198,0.042509280145168304
2,185,0.0,0.9994952082633972,0.9997475147247314,1.0,0.9994952082633972,0.0,0.002173700137063861,,,,,,,
3,247,,,,,,,,0.9997663497924805,0.9720279574394226,0.9840637445449829,0.9686274528503418,1.0,0.7948718070983887,0.06312651187181473
3,247,0.0,1.0,1.0,1.0,1.0,0.0,0.0013850555988028646,,,,,,,
4,309,,,,,,,,0.9997664093971252,0.9720279574394226,0.9840637445449829,0.9686274528503418,1.0,0.7948718070983887,0.06393356621265411
4,309,0.0,1.0,1.0,1.0,1.0,0.0,0.0014947856543585658,,,,,,,
5,371,,,,,,,,0.9997144937515259,0.9632866978645325,0.9791873097419739,0.9592233300209045,1.0,0.7307692170143127,0.09112106263637543
5,371,0.0,0.9989904165267944,0.9994949698448181,1.0,0.9989904165267944,0.0,0.002212574239820242,,,,,,,
6,433,,,,,,,,0.9997144937515259,0.9562937021255493,0.9753208160400391,0.9518304467201233,1.0,0.6794871687889099,0.1123649999499321
6,433,0.0,0.9994952082633972,0.9997475147247314,1.0,0.9994952082633972,0.0,0.0013620901154354215,,,,,,,
7,495,,,,,,,,0.9996885657310486,0.9527971744537354,0.9733990430831909,0.9481765627861023,1.0,0.6538461446762085,0.112662173807621
7,495,0.0,1.0,1.0,1.0,1.0,0.0,0.0006343196146190166,,,,,,,
8,557,,,,,,,,0.9995847344398499,0.9527971744537354,0.9733990430831909,0.9481765627861023,1.0,0.6538461446762085,0.1279202699661255
8,557,0.0,0.9989904165267944,0.9994949698448181,1.0,0.9989904165267944,0.0,0.0018392864149063826,,,,,,,
9,619,,,,,,,,0.9995328187942505,0.9440559148788452,0.9686274528503418,0.9391635060310364,1.0,0.5897436141967773,0.1412724256515503
9,619,0.0,1.0,1.0,1.0,1.0,0.0,0.0004834216379094869,,,,,,,
10,681,,,,,,,,0.9995588064193726,0.9440559148788452,0.9686274528503418,0.9391635060310364,1.0,0.5897436141967773,0.14934121072292328
10,681,0.0,1.0,1.0,1.0,1.0,0.0,0.00048385857371613383,,,,,,,
11,743,,,,,,,,0.9994031190872192,0.9335664510726929,0.9629629850387573,0.9285714030265808,1.0,0.5128205418586731,0.1764334738254547
11,743,0.0,1.0,1.0,1.0,1.0,0.0,0.0004737431590911001,,,,,,,
12,805,,,,,,,,0.9993771910667419,0.938811182975769,0.965786874294281,0.9338374137878418,1.0,0.5512820482254028,0.172173872590065
12,805,0.0,1.0,1.0,1.0,1.0,0.0,0.0002570879878476262,,,,,,,
13,867,,,,,,,,0.9993512630462646,0.9353147149085999,0.9639024138450623,0.930320143699646,1.0,0.5256410241127014,0.186862051486969
13,867,0.0,1.0,1.0,1.0,1.0,0.0,0.0002792729064822197,,,,,,,
14,929,,,,,,,,0.9992992877960205,0.9318181872367859,0.9620253443717957,0.9268292784690857,1.0,0.5,0.19196422398090363
14,929,0.0,1.0,1.0,1.0,1.0,0.0,0.0002865927235689014,,,,,,,
15,991,,,,,,,,0.9991436004638672,0.9318181872367859,0.9620253443717957,0.9268292784690857,1.0,0.5,0.2017417550086975
15,991,0.0,1.0,1.0,1.0,1.0,0.0,0.0002651276590768248,,,,,,,
16,1053,,,,,,,,0.9993252158164978,0.9283216595649719,0.9601554870605469,0.9233644604682922,1.0,0.4743589758872986,0.19878849387168884
16,1053,0.0,1.0,1.0,1.0,1.0,0.0,0.00024462692090310156,,,,,,,
17,1115,,,,,,,,0.9925646185874939,0.9230769276618958,0.9573643207550049,0.9182156324386597,1.0,0.43589743971824646,0.23634189367294312
17,1115,0.0,1.0,1.0,1.0,1.0,0.0,0.00020519322424661368,,,,,,,
18,1177,,,,,,,,0.9992214441299438,0.9265734553337097,0.9592233300209045,0.9216417670249939,1.0,0.4615384638309479,0.19470173120498657
18,1177,0.0,1.0,1.0,1.0,1.0,0.0,0.0002395558258285746,,,,,,,
19,1239,,,,,,,,0.9990916848182678,0.9213286638259888,0.9564375877380371,0.9165120720863342,1.0,0.42307692766189575,0.22717009484767914
19,1239,0.0,1.0,1.0,1.0,1.0,0.0,0.0005040964460931718,,,,,,,
20,1301,,,,,,,,0.9990657567977905,0.9108391404151917,0.9509143233299255,0.9064220190048218,1.0,0.3461538553237915,0.2529396116733551
20,1301,0.0,1.0,1.0,1.0,1.0,0.0,0.00024166717776097357,,,,,,,
