fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.09,0,27.54403350499979,0,1,
0.295,1,27.887810426000215,0,2,
,1,,,,55.61845311900015
0.275,2,26.926983499000016,1,1,
,2,,,,27.120932505999917
0.18,3,30.735833751000428,2,1,
0.305,4,32.16198715199971,2,2,
,4,,,,63.096262310000384
0.12,5,26.875876539000274,3,1,
0.345,6,26.841610123000464,3,2,
,6,,,,53.913201850000405
0.44,7,26.528986226999223,4,1,
,7,,,,26.72000164200017
