epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,61,,,,,,,,0.9986764192581177,0.9807692170143127,0.9889668822288513,0.9801192879676819,0.9979757070541382,0.8717948794364929,0.04576331377029419
0,61,0.0,0.9984856247901917,0.9992422461509705,1.0,0.9984856247901917,0.0,0.006072651594877243,,,,,,,
1,123,,,,,,,,0.998598575592041,0.9825174808502197,0.9899598360061646,0.9820716977119446,0.9979757070541382,0.8846153616905212,0.05381455272436142
1,123,0.0,0.9974760413169861,0.9987364411354065,1.0,0.9974760413169861,0.0,0.007845298387110233,,,,,,,
2,185,,,,,,,,0.9978719353675842,0.9790209531784058,0.9879759550094604,0.97817462682724,0.9979757070541382,0.8589743375778198,0.06869593262672424
2,185,0.0,0.9984856247901917,0.9992422461509705,1.0,0.9984856247901917,0.0,0.003613914828747511,,,,,,,
3,247,,,,,,,,0.9983130693435669,0.9790209531784058,0.9879759550094604,0.97817462682724,0.9979757070541382,0.8589743375778198,0.06377164274454117
3,247,0.0,0.9989904165267944,0.9994949698448181,1.0,0.9989904165267944,0.0,0.00436974735930562,,,,,,,
4,309,,,,,,,,0.9910334944725037,0.9772727489471436,0.9870129823684692,0.9743589758872986,1.0,0.8333333134651184,0.08797691017389297
4,309,0.0,0.9984856247901917,0.9992422461509705,1.0,0.9984856247901917,0.0,0.003071637824177742,,,,,,,
5,371,,,,,,,,0.9985207319259644,0.9790209531784058,0.9879999756813049,0.9762845635414124,1.0,0.8461538553237915,0.07126520574092865
5,371,0.0,0.9989904165267944,0.9994949698448181,1.0,0.9989904165267944,0.0,0.003053467720746994,,,,,,,
6,433,,,,,,,,0.9915135502815247,0.9702796936035156,0.9830845594406128,0.9667319059371948,1.0,0.7820512652397156,0.09997403621673584
6,433,0.0,0.9994952082633972,0.9997475147247314,1.0,0.9994952082633972,0.0,0.002551635028794408,,,,,,,
7,495,,,,,,,,0.9908128976821899,0.9702796936035156,0.9830845594406128,0.9667319059371948,1.0,0.7820512652397156,0.11015427112579346
7,495,0.0,0.9994952082633972,0.9997475147247314,1.0,0.9994952082633972,0.0,0.0016334335086867213,,,,,,,
8,557,,,,,,,,0.990644097328186,0.9685314893722534,0.9821073412895203,0.96484375,1.0,0.7692307829856873,0.11987168341875076
8,557,0.0,1.0,1.0,1.0,1.0,0.0,0.0009286110289394855,,,,,,,
9,619,,,,,,,,0.9911502003669739,0.9667832255363464,0.9811320900917053,0.9629629850387573,1.0,0.7564102411270142,0.1179523840546608
9,619,0.0,1.0,1.0,1.0,1.0,0.0,0.0008685633074492216,,,,,,,
10,681,,,,,,,,0.9978979229927063,0.9702796936035156,0.9830508232116699,0.968565821647644,0.9979757070541382,0.7948718070983887,0.08723476529121399
10,681,0.0,1.0,1.0,1.0,1.0,0.0,0.0010575465857982635,,,,,,,
11,743,,,,,,,,0.9910334944725037,0.9667832255363464,0.9811320900917053,0.9629629850387573,1.0,0.7564102411270142,0.12247435003519058
11,743,0.0,1.0,1.0,1.0,1.0,0.0,0.0004993482143618166,,,,,,,
12,805,,,,,,,,0.9697654247283936,0.9475524425506592,0.9705304503440857,0.9427480697631836,1.0,0.6153846383094788,0.20515134930610657
12,805,0.0,1.0,1.0,1.0,1.0,0.0,0.000751691753976047,,,,,,,
13,867,,,,,,,,0.9853368401527405,0.9650349617004395,0.9801587462425232,0.9610894918441772,1.0,0.7435897588729858,0.12360790371894836
13,867,0.0,1.0,1.0,1.0,1.0,0.0,0.00045794397010467947,,,,,,,
14,929,,,,,,,,0.9911631941795349,0.9615384340286255,0.9782178401947021,0.9573643207550049,1.0,0.7179487347602844,0.1259147971868515
14,929,0.0,1.0,1.0,1.0,1.0,0.0,0.0006759233656339347,,,,,,,
15,991,,,,,,,,0.9909166097640991,0.9632866978645325,0.9791873097419739,0.9592233300209045,1.0,0.7307692170143127,0.1395511031150818
15,991,0.0,1.0,1.0,1.0,1.0,0.0,0.0003686486161313951,,,,,,,
16,1053,,,,,,,,0.9913967847824097,0.9615384340286255,0.9782178401947021,0.9573643207550049,1.0,0.7179487347602844,0.13031813502311707
16,1053,0.0,1.0,1.0,1.0,1.0,0.0,0.0003785999433603138,,,,,,,
17,1115,,,,,,,,0.9848697185516357,0.9580419659614563,0.9762845635414124,0.953667938709259,1.0,0.692307710647583,0.15831951797008514
17,1115,0.0,1.0,1.0,1.0,1.0,0.0,0.0003275753988418728,,,,,,,
18,1177,,,,,,,,0.9982352256774902,0.9772727489471436,0.9870129823684692,0.9743589758872986,1.0,0.8333333134651184,0.0959119126200676
18,1177,0.0,1.0,1.0,1.0,1.0,0.0,0.0003022904566023499,,,,,,,
19,1239,,,,,,,,0.9919158220291138,0.9632866978645325,0.9791873097419739,0.9592233300209045,1.0,0.7307692170143127,0.11768491566181183
19,1239,0.0,1.0,1.0,1.0,1.0,0.0,0.0003200388455297798,,,,,,,
20,1301,,,,,,,,0.9855704307556152,0.9615384340286255,0.9782178401947021,0.9573643207550049,1.0,0.7179487347602844,0.13073411583900452
20,1301,0.0,1.0,1.0,1.0,1.0,0.0,0.0005136050167493522,,,,,,,
