epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.9379538893699646,0.754278302192688,0.8022416234016418,0.6717035174369812,0.9957557320594788,0.5122873187065125,0.8190692663192749
0,88,0.0,0.9947294592857361,0.9973577857017517,1.0,0.9947294592857361,0.0,0.025483734905719757,,,,,,,
1,177,,,,,,,,0.9148627519607544,0.5820842385292053,0.7054321765899658,0.544987142086029,0.9997642040252686,0.1635160744190216,1.718548059463501
1,177,0.0,1.0,1.0,1.0,1.0,0.0,0.0030558311846107244,,,,,,,
2,266,,,,,,,,0.8692472577095032,0.5060781240463257,0.6696139574050903,0.5033230185508728,1.0,0.011105859652161598,2.874448299407959
2,266,0.0,1.0,1.0,1.0,1.0,0.0,0.0002626664354465902,,,,,,,
3,355,,,,,,,,0.8415299654006958,0.5012392401695251,0.6674535870552063,0.5008857846260071,1.0,0.0014177693519741297,3.30035138130188
3,355,0.0,1.0,1.0,1.0,1.0,0.0,0.0001351901883026585,,,,,,,
4,444,,,,,,,,0.8253312110900879,0.500767171382904,0.6672435402870178,0.5006492733955383,1.0,0.0004725898033939302,3.4600348472595215
4,444,0.0,1.0,1.0,1.0,1.0,0.0,0.00012544478522613645,,,,,,,
5,533,,,,,,,,0.8028808236122131,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.643031120300293
5,533,0.0,1.0,1.0,1.0,1.0,0.0,0.0001240536803379655,,,,,,,
6,622,,,,,,,,0.8039441108703613,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.626549482345581
6,622,0.0,1.0,1.0,1.0,1.0,0.0,0.00012366575538180768,,,,,,,
7,711,,,,,,,,0.801705002784729,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.6320443153381348
7,711,0.0,1.0,1.0,1.0,1.0,0.0,0.00012346140283625573,,,,,,,
8,800,,,,,,,,0.7785035371780396,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.760173797607422
8,800,0.0,1.0,1.0,1.0,1.0,0.0,0.00012350131873972714,,,,,,,
9,889,,,,,,,,0.7816716432571411,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.7461140155792236
9,889,0.0,1.0,1.0,1.0,1.0,0.0,0.00012344279093667865,,,,,,,
10,978,,,,,,,,0.7799710631370544,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.754251718521118
10,978,0.0,1.0,1.0,1.0,1.0,0.0,0.00012343398702796549,,,,,,,
11,1067,,,,,,,,0.7834502458572388,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.746182441711426
11,1067,0.0,1.0,1.0,1.0,1.0,0.0,0.0001234323572134599,,,,,,,
12,1156,,,,,,,,0.7693696618080139,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.805715799331665
12,1156,0.0,1.0,1.0,1.0,1.0,0.0,0.0001234130613738671,,,,,,,
13,1245,,,,,,,,0.7678642272949219,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.8165957927703857
13,1245,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
14,1334,,,,,,,,0.7558469176292419,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.8794922828674316
14,1334,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
15,1423,,,,,,,,0.7566321492195129,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.861783742904663
15,1423,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339898967184126,,,,,,,
16,1512,,,,,,,,0.7581673860549927,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.867070436477661
16,1512,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
17,1601,,,,,,,,0.7543301582336426,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,3.87888240814209
17,1601,0.0,1.0,1.0,1.0,1.0,0.0,0.0001234278315678239,,,,,,,
18,1690,,,,,,,,0.7556717991828918,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.880911350250244
18,1690,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339596287347376,,,,,,,
19,1779,,,,,,,,0.752626895904541,0.500649094581604,0.6671910881996155,0.5005902051925659,1.0,0.0002362949016969651,3.8843624591827393
19,1779,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
20,1868,,,,,,,,0.7422657012939453,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,3.941298484802246
20,1868,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339006934780627,,,,,,,
