epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,61,,,,,,,,0.9925775527954102,0.9353147149085999,0.9639024138450623,0.930320143699646,1.0,0.5256410241127014,0.17900405824184418
0,61,0.0,0.9994952082633972,0.9997475147247314,1.0,0.9994952082633972,0.0,0.0011970382183790207,,,,,,,
1,123,,,,,,,,0.992240309715271,0.9160839319229126,0.953667938709259,0.9114391207695007,1.0,0.38461539149284363,0.24968291819095612
1,123,0.0,1.0,1.0,1.0,1.0,0.0,0.0002649290836416185,,,,,,,
2,185,,,,,,,,0.985907793045044,0.9108391404151917,0.9509143233299255,0.9064220190048218,1.0,0.3461538553237915,0.2794545292854309
2,185,0.0,1.0,1.0,1.0,1.0,0.0,0.00017396827752236277,,,,,,,
3,247,,,,,,,,0.986167311668396,0.9020978808403015,0.946360170841217,0.8981817960739136,1.0,0.28205129504203796,0.33524566888809204
3,247,0.0,1.0,1.0,1.0,1.0,0.0,0.00013274165394250304,,,,,,,
4,309,,,,,,,,0.9800685048103333,0.8968531489372253,0.9436485171318054,0.8933092355728149,1.0,0.24358974397182465,0.4044288992881775
4,309,0.0,1.0,1.0,1.0,1.0,0.0,0.00014046794967725873,,,,,,,
5,371,,,,,,,,0.980068564414978,0.881118893623352,0.935606062412262,0.8790035843849182,1.0,0.12820513546466827,0.4975357949733734
5,371,0.0,1.0,1.0,1.0,1.0,0.0,0.00012745374988298863,,,,,,,
6,433,,,,,,,,0.9671961069107056,0.881118893623352,0.935606062412262,0.8790035843849182,1.0,0.12820513546466827,0.5507679581642151
6,433,0.0,1.0,1.0,1.0,1.0,0.0,0.00012450531357899308,,,,,,,
7,495,,,,,,,,0.9417108297348022,0.8706293702125549,0.930320143699646,0.8697183132171631,1.0,0.05128205195069313,0.6731306314468384
7,495,0.0,1.0,1.0,1.0,1.0,0.0,0.0001246896863449365,,,,,,,
8,557,,,,,,,,0.9289422035217285,0.867132842540741,0.9285714030265808,0.8666666746139526,1.0,0.025641025975346565,0.7177633047103882
8,557,0.0,1.0,1.0,1.0,1.0,0.0,0.000123613586765714,,,,,,,
9,619,,,,,,,,0.9161475896835327,0.8653846383094788,0.9276995062828064,0.8651488423347473,1.0,0.012820512987673283,0.7581290006637573
9,619,0.0,1.0,1.0,1.0,1.0,0.0,0.00012348595191724598,,,,,,,
10,681,,,,,,,,0.9163941740989685,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.7801007032394409
10,681,0.0,1.0,1.0,1.0,1.0,0.0,0.00012399206752888858,,,,,,,
11,743,,,,,,,,0.9100227952003479,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.833795428276062
11,743,0.0,1.0,1.0,1.0,1.0,0.0,0.00012361948029138148,,,,,,,
12,805,,,,,,,,0.9034438133239746,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.8337699174880981
12,805,0.0,1.0,1.0,1.0,1.0,0.0,0.00012356498336885124,,,,,,,
13,867,,,,,,,,0.8971763849258423,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.8724550604820251
13,867,0.0,1.0,1.0,1.0,1.0,0.0,0.00012338922533672303,,,,,,,
14,929,,,,,,,,0.8970725536346436,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.87874436378479
14,929,0.0,1.0,1.0,1.0,1.0,0.0,0.00012338922533672303,,,,,,,
15,991,,,,,,,,0.8907531499862671,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.9176213145256042
15,991,0.0,1.0,1.0,1.0,1.0,0.0,0.000123452817206271,,,,,,,
16,1053,,,,,,,,0.8907531499862671,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.9174770712852478
16,1053,0.0,1.0,1.0,1.0,1.0,0.0,0.00012338922533672303,,,,,,,
17,1115,,,,,,,,0.87782883644104,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.9463110566139221
17,1115,0.0,1.0,1.0,1.0,1.0,0.0,0.00012338922533672303,,,,,,,
18,1177,,,,,,,,0.8586758971214294,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.9555990695953369
18,1177,0.0,1.0,1.0,1.0,1.0,0.0,0.00012358787353150547,,,,,,,
19,1239,,,,,,,,0.8269230723381042,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.9920853972434998
19,1239,0.0,1.0,1.0,1.0,1.0,0.0,0.00012338922533672303,,,,,,,
20,1301,,,,,,,,0.807692289352417,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.0034066438674927
20,1301,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339488603174686,,,,,,,
