epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.903462827205658,0.803257405757904,0.8281266093254089,0.7358006834983826,0.9469465017318726,0.6592627763748169,0.4689568877220154
0,88,0.0,0.9645115733146667,0.9819352626800537,1.0,0.9645115733146667,0.0,0.128104567527771,,,,,,,
1,177,,,,,,,,0.9040942788124084,0.8033754229545593,0.8285655379295349,0.7350739240646362,0.9493044018745422,0.657136082649231,0.4697996973991394
1,177,0.0,0.9683766961097717,0.9839342832565308,1.0,0.9683766961097717,0.0,0.12233638763427734,,,,,,,
2,266,,,,,,,,0.9017155170440674,0.7979463934898376,0.8253061175346375,0.7274689674377441,0.9535486698150635,0.6420132517814636,0.4882313013076782
2,266,0.0,0.9722417593002319,0.985925555229187,1.0,0.9722417593002319,0.0,0.11423347145318985,,,,,,,
3,355,,,,,,,,0.9015648365020752,0.7999528050422668,0.8262073397636414,0.730950653553009,0.9500117897987366,0.6495746970176697,0.4781883656978607
3,355,0.0,0.9697821736335754,0.9846593141555786,1.0,0.9697821736335754,0.0,0.1130160465836525,,,,,,,
4,444,,,,,,,,0.9019147157669067,0.7967662215232849,0.8247863054275513,0.7254340648651123,0.9556708335876465,0.6375236511230469,0.48898962140083313
4,444,0.0,0.9820801019668579,0.9909590482711792,1.0,0.9820801019668579,0.0,0.10310308635234833,,,,,,,
5,533,,,,,,,,0.8983018398284912,0.7934615612030029,0.8223350048065186,0.7220538258552551,0.9549634456634521,0.6316162347793579,0.4998181462287903
5,533,0.0,0.9820801019668579,0.9909590482711792,1.0,0.9820801019668579,0.0,0.09760930389165878,,,,,,,
6,622,,,,,,,,0.8978358507156372,0.7837837934494019,0.8171656727790833,0.7084270715713501,0.9653383493423462,0.6018431186676025,0.5380410552024841
6,622,0.0,0.981377363204956,0.9906011819839478,1.0,0.981377363204956,0.0,0.09368015080690384,,,,,,,
7,711,,,,,,,,0.8952301740646362,0.7813053131103516,0.8153830766677856,0.7060041427612305,0.9648667573928833,0.5973535180091858,0.540717601776123
7,711,0.0,0.9799718856811523,0.9898846745491028,1.0,0.9799718856811523,0.0,0.09156984835863113,,,,,,,
8,800,,,,,,,,0.8972790837287903,0.779653012752533,0.8146530389785767,0.7035322189331055,0.9674605131149292,0.5914461016654968,0.5445138812065125
8,800,0.0,0.9827828407287598,0.9913166761398315,1.0,0.9827828407287598,0.0,0.08370567858219147,,,,,,,
9,889,,,,,,,,0.9020026326179504,0.7800070643424988,0.8152260184288025,0.7032666206359863,0.9695826172828674,0.5900283455848694,0.5369899868965149
9,889,0.0,0.9841883182525635,0.9920311570167542,1.0,0.9841883182525635,0.0,0.08333037048578262,,,,,,,
10,978,,,,,,,,0.9004732370376587,0.7809512615203857,0.8159825205802917,0.7040205597877502,0.9702900052070618,0.5912098288536072,0.5426037311553955
10,978,0.0,0.9891074895858765,0.9945239424705505,1.0,0.9891074895858765,0.0,0.07759691029787064,,,,,,,
11,1067,,,,,,,,0.9014508724212646,0.770447313785553,0.809668242931366,0.6920374631881714,0.9754774570465088,0.5649811029434204,0.5726708173751831
11,1067,0.0,0.9891074895858765,0.9945239424705505,1.0,0.9891074895858765,0.0,0.07087751477956772,,,,,,,
12,1156,,,,,,,,0.8971066474914551,0.7705653309822083,0.80899977684021,0.6934478878974915,0.9707615971565247,0.5699433088302612,0.5621464848518372
12,1156,0.0,0.9919185042381287,0.9959428310394287,1.0,0.9919185042381287,0.0,0.070904940366745,,,,,,,
13,1245,,,,,,,,0.8977292776107788,0.7592352032661438,0.8024021983146667,0.680914044380188,0.976656436920166,0.5413516163825989,0.5988729000091553
13,1245,0.0,0.990513026714325,0.9952338933944702,1.0,0.990513026714325,0.0,0.0675143152475357,,,,,,,
14,1334,,,,,,,,0.8982357978820801,0.7540422677993774,0.7996538877487183,0.6750527620315552,0.9806649088859558,0.5269376039505005,0.621126115322113
14,1334,0.0,0.9936753511428833,0.9968276619911194,1.0,0.9936753511428833,0.0,0.06209421902894974,,,,,,,
15,1423,,,,,,,,0.8935946226119995,0.7476690411567688,0.7952499389648438,0.6695694327354431,0.9790143966674805,0.5158317685127258,0.622433066368103
15,1423,0.0,0.9940267205238342,0.9970043897628784,1.0,0.9940267205238342,0.0,0.05862157419323921,,,,,,,
16,1512,,,,,,,,0.8992606401443481,0.7507376074790955,0.7978173494338989,0.67155522108078,0.9825512766838074,0.5184310078620911,0.62846839427948
16,1512,0.0,0.9922698736190796,0.9961199164390564,1.0,0.9922698736190796,0.0,0.05682845786213875,,,,,,,
17,1601,,,,,,,,0.8946421146392822,0.7430661916732788,0.7929230332374573,0.6645408272743225,0.9827870726585388,0.5028355121612549,0.6529046893119812
17,1601,0.0,0.9971890449523926,0.9985925555229187,1.0,0.9971890449523926,0.0,0.05093571916222572,,,,,,,
18,1690,,,,,,,,0.8958257436752319,0.7332704067230225,0.7871538996696472,0.6553238034248352,0.9853808283805847,0.4806238114833832,0.6748971939086914
18,1690,0.0,0.995080828666687,0.9975343346595764,1.0,0.995080828666687,0.0,0.050492994487285614,,,,,,,
19,1779,,,,,,,,0.896340012550354,0.7359849214553833,0.7889025211334229,0.6576462984085083,0.9856166243553162,0.48582231998443604,0.6768150925636292
19,1779,0.0,0.9982431530952454,0.999120831489563,1.0,0.9982431530952454,0.0,0.04465297609567642,,,,,,,
20,1868,,,,,,,,0.8948079347610474,0.7313820123672485,0.7862910628318787,0.6533000469207764,0.9872671365737915,0.47495272755622864,0.6907188296318054
20,1868,0.0,0.9964863061904907,0.998240053653717,1.0,0.9964863061904907,0.0,0.044426221400499344,,,,,,,
