fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.39,0,123.23108148000028,0,1,
,0,,,,123.43389698100145
0.36,1,154.75356354799987,1,1,
,1,,,,154.96621373800008
0.385,2,160.3659595950012,2,1,
,2,,,,160.57782374999988
0.185,3,130.59507854500043,3,1,
0.37,4,132.06115891599984,3,2,
,4,,,,262.8698500949995
0.375,5,145.90288125900042,4,1,
,5,,,,146.10219660099938
