epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.8718984127044678,0.7353947758674622,0.7814388871192932,0.6661126613616943,0.945060133934021,0.5252835750579834,0.5474632978439331
0,88,0.0,0.9437807202339172,0.9710773825645447,1.0,0.9437807202339172,0.0,0.20877231657505035,,,,,,,
1,177,,,,,,,,0.873253345489502,0.726543128490448,0.7775323987007141,0.6558147072792053,0.9547276496887207,0.49787333607673645,0.5682323575019836
1,177,0.0,0.9441320896148682,0.9712633490562439,1.0,0.9441320896148682,0.0,0.20472095906734467,,,,,,,
2,266,,,,,,,,0.8660754561424255,0.7123805284500122,0.7700726389884949,0.641868531703949,0.9622730612754822,0.46195653080940247,0.5988796949386597
2,266,0.0,0.9483485817909241,0.9734896421432495,1.0,0.9483485817909241,0.0,0.19625316560268402,,,,,,,
3,355,,,,,,,,0.8634455800056458,0.7213501930236816,0.7743045687675476,0.651125431060791,0.9549634456634521,0.4872400760650635,0.5878512263298035
3,355,0.0,0.9546732306480408,0.9768110513687134,1.0,0.9546732306480408,0.0,0.18994008004665375,,,,,,,
4,444,,,,,,,,0.8696132898330688,0.7167473435401917,0.7725980877876282,0.6458102464675903,0.9613298773765564,0.4716446101665497,0.5855545401573181
4,444,0.0,0.9645115733146667,0.9819352626800537,1.0,0.9645115733146667,0.0,0.18109531700611115,,,,,,,
5,533,,,,,,,,0.8598572015762329,0.708131730556488,0.7679895162582397,0.6377376317977905,0.9651025533676147,0.4506143629550934,0.609751284122467
5,533,0.0,0.963457465171814,0.9813886880874634,1.0,0.963457465171814,0.0,0.17770616710186005,,,,,,,
6,622,,,,,,,,0.8648639917373657,0.7051811814308167,0.7668906450271606,0.6345946192741394,0.9688752889633179,0.44092628359794617,0.6121337413787842
6,622,0.0,0.9687280654907227,0.9841156601905823,1.0,0.9687280654907227,0.0,0.16976980865001678,,,,,,,
7,711,,,,,,,,0.858576774597168,0.6943231225013733,0.7609378099441528,0.6252085566520691,0.9719405770301819,0.41611531376838684,0.6377720832824707
7,711,0.0,0.9715390205383301,0.9855640530586243,1.0,0.9715390205383301,0.0,0.16653408110141754,,,,,,,
8,800,,,,,,,,0.8649073243141174,0.7003422379493713,0.764449417591095,0.6301621198654175,0.971468985080719,0.42863893508911133,0.622331976890564
8,800,0.0,0.9743499755859375,0.9870083928108215,1.0,0.9743499755859375,0.0,0.15863382816314697,,,,,,,
9,889,,,,,,,,0.86384117603302,0.6971556544303894,0.7630217671394348,0.6271443963050842,0.9740627408027649,0.41965973377227783,0.6330875754356384
9,889,0.0,0.9775123000144958,0.9886282682418823,1.0,0.9775123000144958,0.0,0.15398815274238586,,,,,,,
10,978,,,,,,,,0.8633493185043335,0.6925528049468994,0.7607237696647644,0.6230815649032593,0.9764206409454346,0.4080812931060791,0.6501268148422241
10,978,0.0,0.9803232550621033,0.9900638461112976,1.0,0.9803232550621033,0.0,0.14623430371284485,,,,,,,
11,1067,,,,,,,,0.8678175210952759,0.6824029088020325,0.7554303407669067,0.6146110892295837,0.9799575805664062,0.38421550393104553,0.6681740283966064
11,1067,0.0,0.9810259938240051,0.9904221296310425,1.0,0.9810259938240051,0.0,0.14126819372177124,,,,,,,
12,1156,,,,,,,,0.8554800748825073,0.6847633719444275,0.7564955949783325,0.6166765689849854,0.9783070087432861,0.3905954658985138,0.6706620454788208
12,1156,0.0,0.9848910570144653,0.9923880100250244,1.0,0.9848910570144653,0.0,0.1366911679506302,,,,,,,
13,1245,,,,,,,,0.8596319556236267,0.6775640249252319,0.7528943419456482,0.6107116937637329,0.9813722968101501,0.3731096386909485,0.6815991401672363
13,1245,0.0,0.9884047508239746,0.9941685795783997,1.0,0.9884047508239746,0.0,0.129750594496727,,,,,,,
14,1334,,,,,,,,0.8572217226028442,0.6739053726196289,0.7511931657791138,0.6076631546020508,0.9834944605827332,0.3636578321456909,0.6987535357475281
14,1334,0.0,0.9887561202049255,0.9943462610244751,1.0,0.9887561202049255,0.0,0.12597374618053436,,,,,,,
15,1423,,,,,,,,0.857454776763916,0.6641095280647278,0.7460289001464844,0.600143551826477,0.9856166243553162,0.3419187068939209,0.7149675488471985
15,1423,0.0,0.9912157654762268,0.995588481426239,1.0,0.9912157654762268,0.0,0.12033307552337646,,,,,,,
16,1512,,,,,,,,0.8615062236785889,0.6624572277069092,0.7450525760650635,0.5989680290222168,0.9853808283805847,0.338846892118454,0.7223816514015198
16,1512,0.0,0.9922698736190796,0.9961199164390564,1.0,0.9922698736190796,0.0,0.11623051762580872,,,,,,,
17,1601,,,,,,,,0.8527688980102539,0.6619851589202881,0.745195746421814,0.5983712077140808,0.987502932548523,0.3357750475406647,0.7375805377960205
17,1601,0.0,0.9929726123809814,0.9964739084243774,1.0,0.9929726123809814,0.0,0.11143314838409424,,,,,,,
18,1690,,,,,,,,0.8576172590255737,0.6507730484008789,0.739088237285614,0.5902816653251648,0.9882103204727173,0.3126181364059448,0.7631785273551941
18,1690,0.0,0.9943780899047852,0.9971811175346375,1.0,0.9943780899047852,0.0,0.1052679643034935,,,,,,,
19,1779,,,,,,,,0.8550823330879211,0.6434556841850281,0.7353945970535278,0.5850055813789368,0.9898608922958374,0.2963137924671173,0.7844030857086182
19,1779,0.0,0.9961349368095398,0.9980637431144714,1.0,0.9961349368095398,0.0,0.10108116269111633,,,,,,,
20,1868,,,,,,,,0.8542236089706421,0.642983615398407,0.7350906133651733,0.584703266620636,0.989625096321106,0.2956049144268036,0.7799820899963379
20,1868,0.0,0.995080828666687,0.9975343346595764,1.0,0.995080828666687,0.0,0.09638424962759018,,,,,,,
