fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.365,0,11.57829464400038,0,1,
,0,,,,11.748248103999686
0.315,1,16.14528619200064,1,1,
,1,,,,16.33344407200002
0.395,2,13.172899678000249,2,1,
,2,,,,13.362325416999738
0.005,3,14.381790626000111,3,1,
0.035,4,19.913130043999445,3,2,
0.37,5,17.72143786200013,3,3,
,5,,,,52.198817905000396
0.51,6,13.222871373999624,4,1,
,6,,,,13.416178030000083
