fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.59,0,296.476979435,0,1,
,0,,,,296.525274351
0.49,1,331.82969326700004,1,1,
,1,,,,331.883284938
0.295,2,252.07524030399998,2,1,
,2,,,,252.12492947400006
0.58,3,262.97140788799993,3,1,
,3,,,,263.025986592
0.16,4,275.294963347,4,1,
0.555,5,245.4494931249999,4,2,
,5,,,,520.802684712
