fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.395,0,122.99851137900077,0,1,
,0,,,,123.20318318099999
0.375,1,155.473588371,1,1,
,1,,,,155.6728415389989
0.39,2,157.65128171400102,2,1,
,2,,,,157.85032342299928
0.14,3,132.84301179699833,3,1,
0.37,4,136.39229626999986,3,2,
,4,,,,269.4477275909994
0.39,5,132.49081678400034,4,1,
,5,,,,132.69982732100107
