fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.125,0,40.34713189100057,0,1,
0.21,1,39.652488087000165,0,2,
,1,,,,80.18772477900075
0.22,2,52.11078005000036,1,1,
,2,,,,52.295461102000445
0.37,3,52.35082170399983,2,1,
,3,,,,52.55293752200032
0.07,4,51.24555597900053,3,1,
0.085,5,46.06314292600018,3,2,
0.285,6,41.321226005000426,3,3,
,6,,,,138.8275539060005
0.26,7,42.10168335100025,4,1,
,7,,,,42.29629039200063
