epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.8714575171470642,0.7302018404006958,0.7786599397659302,0.6605881452560425,0.948125422000885,0.5118147730827332,0.5555378794670105
0,88,0.0,0.9483485817909241,0.9734896421432495,1.0,0.9483485817909241,0.0,0.20124249160289764,,,,,,,
1,177,,,,,,,,0.8727987408638,0.7211140990257263,0.7747163772583008,0.6502881050109863,0.9580287933349609,0.4836956560611725,0.5767501592636108
1,177,0.0,0.9518622756004333,0.9753375053405762,1.0,0.9518622756004333,0.0,0.19732211530208588,,,,,,,
2,266,,,,,,,,0.8656365871429443,0.7084857821464539,0.7682057023048401,0.6380358338356018,0.9651025533676147,0.4513232409954071,0.607728898525238
2,266,0.0,0.953619122505188,0.9762589931488037,1.0,0.953619122505188,0.0,0.189210906624794,,,,,,,
3,355,,,,,,,,0.8629295825958252,0.7160391807556152,0.7718566060066223,0.6455194354057312,0.9596793055534363,0.4718809127807617,0.596573531627655
3,355,0.0,0.9592410326004028,0.9791965484619141,1.0,0.9592410326004028,0.0,0.183078795671463,,,,,,,
4,444,,,,,,,,0.869106650352478,0.7129706144332886,0.7710843086242676,0.6417044997215271,0.9658099412918091,0.4595935642719269,0.5947458148002625
4,444,0.0,0.9683766961097717,0.9839342832565308,1.0,0.9683766961097717,0.0,0.1744900941848755,,,,,,,
5,533,,,,,,,,0.8592916131019592,0.7038829326629639,0.7656673192977905,0.6339313387870789,0.9665173292160034,0.44068998098373413,0.6193737983703613
5,533,0.0,0.9687280654907227,0.9841156601905823,1.0,0.9687280654907227,0.0,0.17124183475971222,,,,,,,
6,622,,,,,,,,0.8642997741699219,0.7015224695205688,0.7650283575057983,0.6312480568885803,0.9707615971565247,0.43171077966690063,0.6222212910652161
6,622,0.0,0.971890389919281,0.985744833946228,1.0,0.971890389919281,0.0,0.16360671818256378,,,,,,,
7,711,,,,,,,,0.857971727848053,0.6910185217857361,0.7594192028045654,0.6221954822540283,0.9742985367774963,0.40713611245155334,0.6484575867652893
7,711,0.0,0.9750527143478394,0.9873688220977783,1.0,0.9750527143478394,0.0,0.16031117737293243,,,,,,,
8,800,,,,,,,,0.8643096685409546,0.6952673196792603,0.7618080973625183,0.6257008910179138,0.973591148853302,0.4163516163825989,0.6332645416259766
8,800,0.0,0.976809561252594,0.9882687330245972,1.0,0.976809561252594,0.0,0.1526988446712494,,,,,,,
9,889,,,,,,,,0.8632029294967651,0.6913725733757019,0.7598934769630432,0.6222556233406067,0.9757132530212402,0.4064272344112396,0.6442423462867737
9,889,0.0,0.9792691469192505,0.9895260334014893,1.0,0.9792691469192505,0.0,0.1481628119945526,,,,,,,
10,978,,,,,,,,0.8626980781555176,0.6871237754821777,0.7578774094581604,0.6185151934623718,0.9783070087432861,0.3953213691711426,0.661970853805542
10,978,0.0,0.9831342101097107,0.9914953708648682,1.0,0.9831342101097107,0.0,0.14060860872268677,,,,,,,
11,1067,,,,,,,,0.8672073483467102,0.6754396557807922,0.7516705989837646,0.6091029047966003,0.9813722968101501,0.3688563406467438,0.6807730793952942
11,1067,0.0,0.9845396876335144,0.9922096133232117,1.0,0.9845396876335144,0.0,0.13575048744678497,,,,,,,
12,1156,,,,,,,,0.8547664880752563,0.6798064708709717,0.7539675235748291,0.6125847101211548,0.9801933765411377,0.378780722618103,0.6832770705223083
12,1156,0.0,0.9877020120620728,0.9938129782676697,1.0,0.9877020120620728,0.0,0.13131584227085114,,,,,,,
13,1245,,,,,,,,0.8589638471603394,0.6726071238517761,0.7504048943519592,0.6067219376564026,0.9832586646080017,0.3612948954105377,0.6947353482246399
13,1245,0.0,0.990161657333374,0.9950565099716187,1.0,0.990161657333374,0.0,0.12452565878629684,,,,,,,
14,1334,,,,,,,,0.8565609455108643,0.6675321459770203,0.7478291988372803,0.6027417182922363,0.9849092364311218,0.34948015213012695,0.7122272253036499
14,1334,0.0,0.990513026714325,0.9952338933944702,1.0,0.990513026714325,0.0,0.1208425983786583,,,,,,,
15,1423,,,,,,,,0.8567295074462891,0.6589165329933167,0.7435214519500732,0.5961292386054993,0.9877387285232544,0.3293950855731964,0.729389488697052
15,1423,0.0,0.9915671348571777,0.9957656860351562,1.0,0.9915671348571777,0.0,0.11539734899997711,,,,,,,
16,1512,,,,,,,,0.8607831001281738,0.6577363610267639,0.7427253127098083,0.5953633785247803,0.9870313405990601,0.32774102687835693,0.7370633482933044
16,1512,0.0,0.9936753511428833,0.9968276619911194,1.0,0.9936753511428833,0.0,0.1113528311252594,,,,,,,
17,1601,,,,,,,,0.8520801067352295,0.6549038290977478,0.7413305044174194,0.5932323336601257,0.9879745244979858,0.32112476229667664,0.7529853582382202
17,1601,0.0,0.9943780899047852,0.9971811175346375,1.0,0.9943780899047852,0.0,0.10669924318790436,,,,,,,
18,1690,,,,,,,,0.8569121360778809,0.6449899673461914,0.7362328767776489,0.5860673189163208,0.9898608922958374,0.2993856370449066,0.7791022062301636
18,1690,0.0,0.9957835674285889,0.9978873133659363,1.0,0.9957835674285889,0.0,0.10075636953115463,,,,,,,
19,1779,,,,,,,,0.8543734550476074,0.6379086375236511,0.7328457236289978,0.5809747576713562,0.9922187924385071,0.28284499049186707,0.8009269833564758
19,1779,0.0,0.9975404143333435,0.99876868724823,1.0,0.9975404143333435,0.0,0.09667739272117615,,,,,,,
20,1868,,,,,,,,0.8535366058349609,0.6375545859336853,0.732421338558197,0.5808457732200623,0.9910398721694946,0.28331756591796875,0.7965742945671082
20,1868,0.0,0.9954321980476379,0.9977108836174011,1.0,0.9954321980476379,0.0,0.09214957058429718,,,,,,,
