fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.405,0,108.30773426399992,0,1,
,0,,,,108.5182975079997
0.255,1,150.39155480099998,1,1,
,1,,,,150.56760576899978
0.225,2,144.53124215299977,2,1,
,2,,,,144.7422552499993
0.165,3,124.99848466799995,3,1,
0.365,4,133.55764452199946,3,2,
,4,,,,258.76621423100005
0.365,5,125.32774539299953,4,1,
,5,,,,125.53728672499983
