fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.075,0,27.955149549999987,0,1,
0.07,1,26.156445572999985,0,2,
0.315,2,29.935886127000003,0,3,
,2,,,,84.22104646700001
0.375,3,22.14297489500001,1,1,
,3,,,,22.30974021899999
0.175,4,27.917097494000018,2,1,
0.22,5,22.208407645999955,2,2,
,5,,,,50.30185021099999
0.02,6,26.749082015,3,1,
0.335,7,25.006616586999996,3,2,
,7,,,,51.937554128000045
0.095,8,26.63272173000007,4,1,
0.36,9,36.3671025299999,4,2,
,9,,,,63.177416698
