fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.41,0,344.7766622050003,0,1,
,0,,,,344.8450750060001
0.35,1,362.0002278949996,1,1,
,1,,,,362.06990929600033
0.26,2,307.60347862900016,2,1,
,2,,,,307.6732436349994
0.12,3,407.53719577599986,3,1,
0.34,4,346.7965322759992,3,2,
,4,,,,754.4132225920002
0.33,5,264.6302631589988,4,1,
,5,,,,264.7018916069992
