epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.9038539528846741,0.8242653012275696,0.8384506702423096,0.7765273451805115,0.9111058712005615,0.7372400760650635,0.4274548292160034
0,88,0.0,0.9248067736625671,0.9609346389770508,1.0,0.9248067736625671,0.0,0.20086754858493805,,,,,,,
1,177,,,,,,,,0.904562771320343,0.8234391808509827,0.8380952477455139,0.7745549082756042,0.9129922389984131,0.7336956262588501,0.42674943804740906
1,177,0.0,0.9342937469482422,0.9660308957099915,1.0,0.9342937469482422,0.0,0.18951161205768585,,,,,,,
2,266,,,,,,,,0.9016920924186707,0.8163578510284424,0.8336184620857239,0.7626687288284302,0.9191228747367859,0.7133743166923523,0.44215115904808044
2,266,0.0,0.9378074407577515,0.9679057002067566,1.0,0.9378074407577515,0.0,0.17804911732673645,,,,,,,
3,355,,,,,,,,0.9012448787689209,0.8176560997962952,0.8331713676452637,0.7685258984565735,0.9096910953521729,0.7254253029823303,0.4345223903656006
3,355,0.0,0.9374560713768005,0.9677185416221619,1.0,0.9374560713768005,0.0,0.17454101145267487,,,,,,,
4,444,,,,,,,,0.9027853012084961,0.8174200654029846,0.8350218534469604,0.7622663378715515,0.9231313467025757,0.7114839553833008,0.437554270029068
4,444,0.0,0.9462403655052185,0.9723776578903198,1.0,0.9462403655052185,0.0,0.15926899015903473,,,,,,,
5,533,,,,,,,,0.8984518647193909,0.812463104724884,0.8306511640548706,0.7578763365745544,0.9188870787620544,0.7058128714561462,0.44860756397247314
5,533,0.0,0.9504567980766296,0.9745991826057434,1.0,0.9504567980766296,0.0,0.1522006392478943,,,,,,,
6,622,,,,,,,,0.8989850282669067,0.8052637577056885,0.8284466862678528,0.7409335970878601,0.9394010901451111,0.6708412170410156,0.47237488627433777
6,622,0.0,0.9560787081718445,0.9775462746620178,1.0,0.9560787081718445,0.0,0.1449161022901535,,,,,,,
7,711,,,,,,,,0.8963149785995483,0.8051457405090332,0.8282891511917114,0.7409750819206238,0.9389294981956482,0.6710774898529053,0.47294726967811584
7,711,0.0,0.958538293838501,0.9788302779197693,1.0,0.958538293838501,0.0,0.14172346889972687,,,,,,,
