epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,106,,,,,,,,0.9337090253829956,0.8602620363235474,0.8744698762893677,0.7944519519805908,0.9724121689796448,0.7478733658790588,0.4458150267601013
0,106,0.9821450114250183,0.9684644937515259,0.9814010262489319,0.9711042046546936,0.9919185042381287,0.8464351296424866,0.10388310998678207,,,,,,,
1,213,,,,,,,,0.9306654930114746,0.8529446721076965,0.8691176176071167,0.7836711406707764,0.9754774570465088,0.7301512360572815,0.46753931045532227
1,213,0.9855944514274597,0.9705275297164917,0.9826086759567261,0.9727961421012878,0.9926212430000305,0.8555758595466614,0.09896781295537949,,,,,,,
2,320,,,,,,,,0.9332634806632996,0.8575475215911865,0.8724775314331055,0.7903904914855957,0.973591148853302,0.7412570714950562,0.44608190655708313
2,320,0.9862676858901978,0.9672855734825134,0.9806990027427673,0.9707400798797607,0.9908643960952759,0.8446069359779358,0.09979454427957535,,,,,,,
3,427,,,,,,,,0.9342349767684937,0.8616782426834106,0.8746792078018188,0.8002347946166992,0.9643951654434204,0.7587429285049438,0.4174841046333313
3,427,0.9844198822975159,0.9714117050170898,0.9831274747848511,0.9734756946563721,0.9929726123809814,0.8592321872711182,0.10076184570789337,,,,,,,
4,534,,,,,,,,0.9311168193817139,0.8354774117469788,0.8565548658370972,0.7599050402641296,0.9813722968101501,0.6892722249031067,0.5248929858207703
4,534,0.9852173924446106,0.9675803184509277,0.9808428883552551,0.9723756909370422,0.9894589185714722,0.8537477254867554,0.10148077458143234,,,,,,,
5,641,,,,,,,,0.9225671887397766,0.8465714454650879,0.8613777160644531,0.7862565517425537,0.952369749546051,0.7405481934547424,0.43924301862716675
5,641,0.9862760305404663,0.9658119678497314,0.9798611402511597,0.9684282541275024,0.9915671348571777,0.8318098783493042,0.10008110105991364,,,,,,,
6,748,,,,,,,,0.9285167455673218,0.8536527752876282,0.8686162233352661,0.7887242436408997,0.9665173292160034,0.7405481934547424,0.45360684394836426
6,748,0.9862008094787598,0.9658119678497314,0.9798120260238647,0.9706896543502808,0.9891074895858765,0.8446069359779358,0.0999385416507721,,,,,,,
7,855,,,,,,,,0.9331051111221313,0.8567213416099548,0.8717515468597412,0.7896650433540344,0.9728837609291077,0.7403119206428528,0.4581235647201538
7,855,0.9848801493644714,0.9702328443527222,0.9824378490447998,0.9724612832069397,0.9926212430000305,0.8537477254867554,0.10027927160263062,,,,,,,
8,962,,,,,,,,0.9326932430267334,0.8333529829978943,0.8550010323524475,0.7573221921920776,0.9816080927848816,0.6847826242446899,0.5560637712478638
8,962,0.9856669902801514,0.9666961431503296,0.9803649187088013,0.9697490334510803,0.9912157654762268,0.839122474193573,0.10090337693691254,,,,,,,
9,1069,,,,,,,,0.934699535369873,0.8634486198425293,0.8766393065452576,0.800116777420044,0.9693468809127808,0.7573251128196716,0.4310205578804016
9,1069,0.9850631952285767,0.967875063419342,0.981053352355957,0.9707602262496948,0.9915671348571777,0.8446069359779358,0.10157649219036102,,,,,,,
10,1176,,,,,,,,0.922484278678894,0.8507022261619568,0.8626940250396729,0.7992759346961975,0.9370431303977966,0.764177680015564,0.4099757671356201
10,1176,0.9872565865516663,0.970822274684906,0.9827916026115417,0.9724802374839783,0.9933239817619324,0.8537477254867554,0.09768608212471008,,,,,,,
11,1283,,,,,,,,0.9352543950080872,0.8638026714324951,0.8766303062438965,0.8018775582313538,0.9667531251907349,0.7606332898139954,0.4165527820587158
