fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.725,0,292.3027679669999,0,1,
,0,,,,292.3694107710003
0.685,1,271.9396362250004,1,1,
,1,,,,272.0084474370001
0.305,2,335.4430663180001,2,1,
,2,,,,335.5142208499997
0.13,3,364.02850884200006,3,1,
0.69,4,126.78011012600018,3,2,
,4,,,,490.88130473699994
0.25,5,309.948625559,4,1,
,5,,,,310.01951991099986
