fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.36,0,82.60777581999992,0,1,
,0,,,,82.79626714799997
0.35,1,90.59228800300025,1,1,
,1,,,,90.77739157199994
0.6,2,67.45223642500059,2,1,
,2,,,,67.64330616700045
0.315,3,74.70472455699928,3,1,
,3,,,,74.89705512900036
0.15,4,112.42656042599992,4,1,
0.375,5,47.68862422100028,4,2,
,5,,,,160.3074273839993
