fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.38,0,112.95762264399991,0,1,
,0,,,,113.14971165900033
0.21,1,148.81791316599993,1,1,
,1,,,,149.01234966799984
0.175,2,141.72223262100033,2,1,
0.205,3,128.16788292399997,2,2,
,3,,,,270.09658362100026
0.185,4,113.41367714499984,3,1,
0.36,5,127.37620939199951,3,2,
,5,,,,240.9974303740005
0.385,6,125.76574308599993,4,1,
,6,,,,125.9643530760004
