fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.465,0,112.17787262799993,0,1,
,0,,,,112.36716609300038
0.665,1,137.19085530699977,1,1,
,1,,,,137.37800856199965
0.575,2,90.91612416000044,2,1,
,2,,,,91.10249432199998
0.385,3,89.55247409500043,3,1,
,3,,,,89.73884064100002
0.41,4,108.93639496100013,4,1,
,4,,,,109.13065126099991
