fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.145,0,41.88704477999909,0,1,
0.175,1,42.37823612600005,0,2,
0.23,2,60.76356983099868,0,3,
,2,,,,145.22051436499896
0.255,3,56.44926132599903,1,1,
,3,,,,56.64583559700077
0.27,4,51.878401026000574,2,1,
,4,,,,52.071893893999004
0.19,5,54.06498408100015,3,1,
0.075,6,48.71808437599975,3,2,
0.37,7,50.46840162099943,3,3,
,7,,,,153.44957289299964
0.285,8,42.95891852500063,4,1,
,8,,,,43.15503399100089
