fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.15,0,30.66263279800023,0,1,
0.09,1,26.3058401039998,0,2,
0.445,2,32.27644641200004,0,3,
,2,,,,89.40855649399964
0.355,3,30.193206562999876,1,1,
,3,,,,30.37471582299986
0.125,4,26.238398413999676,2,1,
0.21,5,29.11191623600007,2,2,
,5,,,,55.522666893999485
0.24,6,28.323008412999116,3,1,
,6,,,,28.497297973999594
0.18,7,33.67817896499946,4,1,
0.255,8,40.864944738000304,4,2,
,8,,,,74.7209854089997
