fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.175,0,279.74029764400075,0,1,
0.765,1,197.76577088000067,0,2,
,1,,,,477.5819689389991
0.32,2,337.3576058180006,1,1,
,2,,,,337.4335573770004
0.225,3,358.02790349600036,2,1,
,3,,,,358.098258521999
0.485,4,313.4968038099996,3,1,
,4,,,,313.56788373400013
0.405,5,338.8419329389999,4,1,
,5,,,,338.9177819159995
