epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.9033331871032715,0.8005428910255432,0.8266311287879944,0.7316142916679382,0.9500117897987366,0.6507561206817627,0.4765550196170807
0,88,0.0,0.9662684202194214,0.982844889163971,1.0,0.9662684202194214,0.0,0.12122676521539688,,,,,,,
1,177,,,,,,,,0.9039617776870728,0.8005428910255432,0.8269152045249939,0.7309433221817017,0.9518981575965881,0.6488657593727112,0.4775407314300537
1,177,0.0,0.9708362817764282,0.9852023720741272,1.0,0.9708362817764282,0.0,0.11598300188779831,,,,,,,
2,266,,,,,,,,0.9016461372375488,0.7952319383621216,0.8238757252693176,0.7233511805534363,0.9568498134613037,0.6332703232765198,0.49626848101615906
2,266,0.0,0.9757554531097412,0.9877289533615112,1.0,0.9757554531097412,0.0,0.10815925896167755,,,,,,,
3,355,,,,,,,,0.901526689529419,0.7959400415420532,0.8238769769668579,0.7252510786056519,0.9535486698150635,0.6379961967468262,0.48610547184944153
3,355,0.0,0.971890389919281,0.985744833946228,1.0,0.971890389919281,0.0,0.10710685700178146,,,,,,,
4,444,,,,,,,,0.9017484784126282,0.7939336895942688,0.8232077956199646,0.7213842272758484,0.958500325679779,0.6290169954299927,0.4977814555168152
4,444,0.0,0.9827828407287598,0.9913166761398315,1.0,0.9827828407287598,0.0,0.0977083295583725,,,,,,,
5,533,,,,,,,,0.8982322812080383,0.7913371920585632,0.8213058710098267,0.7187334299087524,0.9580287933349609,0.6242911219596863,0.5087068676948547
5,533,0.0,0.9852424263954163,0.9925663471221924,1.0,0.9852424263954163,0.0,0.09237473458051682,,,,,,,
6,622,,,,,,,,0.8976606130599976,0.7807152271270752,0.8155282139778137,0.7043389081954956,0.968403697013855,0.5926275849342346,0.5486535429954529
6,622,0.0,0.9831342101097107,0.9914953708648682,1.0,0.9831342101097107,0.0,0.0887061059474945,,,,,,,
7,711,,,,,,,,0.8950778841972351,0.7776466608047485,0.8131693601608276,0.7016943097114563,0.9667531251907349,0.5881379842758179,0.5517258048057556
7,711,0.0,0.9824314713478088,0.9911379218101501,1.0,0.9824314713478088,0.0,0.08666592836380005,,,,,,,
8,800,,,,,,,,0.8970600962638855,0.7756402492523193,0.8119869232177734,0.6993185877799988,0.9679321050643921,0.5829395055770874,0.556395411491394
8,800,0.0,0.9855937957763672,0.9927446246147156,1.0,0.9855937957763672,0.0,0.07917140424251556,,,,,,,
9,889,,,,,,,,0.9018471837043762,0.7756402492523193,0.8125061392784119,0.6983723044395447,0.9712331891059875,0.5796313881874084,0.5491149425506592
9,889,0.0,0.986296534538269,0.9931010007858276,1.0,0.986296534538269,0.0,0.07875945419073105,,,,,,,
10,978,,,,,,,,0.9003150463104248,0.776466429233551,0.8132150173187256,0.6989320516586304,0.9721763730049133,0.5803402662277222,0.5542901158332825
10,978,0.0,0.9894589185714722,0.9947015047073364,1.0,0.9894589185714722,0.0,0.07332759350538254,,,,,,,
11,1067,,,,,,,,0.9012507200241089,0.7659624814987183,0.8070448637008667,0.6870443820953369,0.9778354167938232,0.5536389350891113,0.5859425663948059
11,1067,0.0,0.990513026714325,0.9952338933944702,1.0,0.990513026714325,0.0,0.0668720155954361,,,,,,,
12,1156,,,,,,,,0.8969565629959106,0.7651363015174866,0.80592942237854,0.6871777772903442,0.9742985367774963,0.5555292963981628,0.5756610631942749
12,1156,0.0,0.9929726123809814,0.9964739084243774,1.0,0.9929726123809814,0.0,0.0669315755367279,,,,,,,
13,1245,,,,,,,,0.8975368738174438,0.7546323537826538,0.7998074293136597,0.6759440302848816,0.9792501926422119,0.5295368432998657,0.6140661835670471
13,1245,0.0,0.9929726123809814,0.9964739084243774,1.0,0.9929726123809814,0.0,0.06356947869062424,,,,,,,
14,1334,,,,,,,,0.8980830907821655,0.7488492727279663,0.79651939868927,0.669937252998352,0.9820796847343445,0.5151228904724121,0.6367587447166443
14,1334,0.0,0.9943780899047852,0.9971811175346375,1.0,0.9943780899047852,0.0,0.05828430503606796,,,,,,,
15,1423,,,,,,,,0.8933196663856506,0.7431842088699341,0.7928013801574707,0.6649097800254822,0.9816080927848816,0.5042533278465271,0.6396244764328003
15,1423,0.0,0.9954321980476379,0.9977108836174011,1.0,0.9954321980476379,0.0,0.054981835186481476,,,,,,,
16,1512,,,,,,,,0.89898681640625,0.7449545860290527,0.7943276166915894,0.6659750938415527,0.983966052532196,0.5054348111152649,0.6460657119750977
16,1512,0.0,0.9929726123809814,0.9964739084243774,1.0,0.9929726123809814,0.0,0.05319405347108841,,,,,,,
17,1601,,,,,,,,0.8944731950759888,0.7372831106185913,0.7895632386207581,0.6589869260787964,0.9846734404563904,0.489366739988327,0.6714966297149658
