epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,61,,,,,,,,0.9077908992767334,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.9343726634979248
0,61,0.0,1.0,1.0,1.0,1.0,0.0,0.00012698669161181897,,,,,,,
1,123,,,,,,,,0.9147331714630127,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,0.9724603295326233
1,123,0.0,1.0,1.0,1.0,1.0,0.0,0.000124599871924147,,,,,,,
2,185,,,,,,,,0.8941788673400879,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.004818081855774
2,185,0.0,1.0,1.0,1.0,1.0,0.0,0.0001237959077116102,,,,,,,
3,247,,,,,,,,0.8799309730529785,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.0202083587646484
3,247,0.0,1.0,1.0,1.0,1.0,0.0,0.00012360238179098815,,,,,,,
4,309,,,,,,,,0.8749610185623169,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.0202107429504395
4,309,0.0,1.0,1.0,1.0,1.0,0.0,0.0001235849194927141,,,,,,,
5,371,,,,,,,,0.8739229440689087,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.02606201171875
5,371,0.0,1.0,1.0,1.0,1.0,0.0,0.00012357893865555525,,,,,,,
6,433,,,,,,,,0.8531869649887085,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.0490816831588745
6,433,0.0,1.0,1.0,1.0,1.0,0.0,0.00012347009032964706,,,,,,,
7,495,,,,,,,,0.8404183387756348,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.060152530670166
7,495,0.0,1.0,1.0,1.0,1.0,0.0,0.0001234851370099932,,,,,,,
8,557,,,,,,,,0.8466469049453735,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.0513858795166016
8,557,0.0,1.0,1.0,1.0,1.0,0.0,0.00012341636465862393,,,,,,,
9,619,,,,,,,,0.8402107357978821,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.0603138208389282
9,619,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339043314568698,,,,,,,
10,681,,,,,,,,0.8406519293785095,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.071294903755188
10,681,0.0,1.0,1.0,1.0,1.0,0.0,0.00012340674584265798,,,,,,,
11,743,,,,,,,,0.8350721597671509,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.0726099014282227
11,743,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339350359980017,,,,,,,
12,805,,,,,,,,0.867953896522522,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.0592623949050903
12,805,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233928487636149,,,,,,,
13,867,,,,,,,,0.7692567110061646,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.100559949874878
13,867,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233971124747768,,,,,,,
14,929,,,,,,,,0.7995432019233704,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.0856945514678955
14,929,0.0,1.0,1.0,1.0,1.0,0.0,0.00012342754052951932,,,,,,,
15,991,,,,,,,,0.7578246593475342,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.1166528463363647
15,991,0.0,1.0,1.0,1.0,1.0,0.0,0.00012349484313745052,,,,,,,
16,1053,,,,,,,,0.7893698215484619,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.1018433570861816
16,1053,0.0,1.0,1.0,1.0,1.0,0.0,0.00012342481932137161,,,,,,,
17,1115,,,,,,,,0.762768566608429,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.1206538677215576
17,1115,0.0,1.0,1.0,1.0,1.0,0.0,0.00012340939429122955,,,,,,,
18,1177,,,,,,,,0.7497664093971252,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.1281936168670654
18,1177,0.0,1.0,1.0,1.0,1.0,0.0,0.00012348260497674346,,,,,,,
19,1239,,,,,,,,0.7858922481536865,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.1046332120895386
19,1239,0.0,1.0,1.0,1.0,1.0,0.0,0.00012343385606072843,,,,,,,
20,1301,,,,,,,,0.766765296459198,0.8636363744735718,0.9268292784690857,0.8636363744735718,1.0,0.0,1.113127589225769
20,1301,0.0,1.0,1.0,1.0,1.0,0.0,0.00012338922533672303,,,,,,,
