epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,61,,,,,,,,0.9998183250427246,0.9807692170143127,0.988988995552063,0.9782178401947021,1.0,0.8589743375778198,0.04096442461013794
0,61,0.0,0.9984856247901917,0.9992422461509705,1.0,0.9984856247901917,0.0,0.0035427799448370934,,,,,,,
1,123,,,,,,,,0.9997664093971252,0.9737762212753296,0.9850448369979858,0.9705304503440857,1.0,0.807692289352417,0.05845092609524727
1,123,0.0,0.9994952082633972,0.9997475147247314,1.0,0.9994952082633972,0.0,0.00312226009555161,,,,,,,
2,185,,,,,,,,0.9997923374176025,0.9720279574394226,0.9840637445449829,0.9686274528503418,1.0,0.7948718070983887,0.05629830062389374
2,185,0.0,0.9994952082633972,0.9997475147247314,1.0,0.9994952082633972,0.0,0.0016152942553162575,,,,,,,
3,247,,,,,,,,0.999740481376648,0.9720279574394226,0.9840637445449829,0.9686274528503418,1.0,0.7948718070983887,0.06624136120080948
3,247,0.0,0.9994952082633972,0.9997475147247314,1.0,0.9994952082633972,0.0,0.0016012780833989382,,,,,,,
4,309,,,,,,,,0.999740481376648,0.9615384340286255,0.9782178401947021,0.9573643207550049,1.0,0.7179487347602844,0.08859553933143616
4,309,0.0,1.0,1.0,1.0,1.0,0.0,0.0008716453448869288,,,,,,,
5,371,,,,,,,,0.9996885657310486,0.9527971744537354,0.9733990430831909,0.9481765627861023,1.0,0.6538461446762085,0.11040124297142029
5,371,0.0,0.9994952082633972,0.9997475147247314,1.0,0.9994952082633972,0.0,0.0010959664359688759,,,,,,,
6,433,,,,,,,,0.9996626377105713,0.9510489702224731,0.9724409580230713,0.946360170841217,1.0,0.6410256624221802,0.12042894959449768
6,433,0.0,1.0,1.0,1.0,1.0,0.0,0.0009739927481859922,,,,,,,
7,495,,,,,,,,0.9994031190872192,0.9493007063865662,0.9714847803115845,0.9445506930351257,1.0,0.6282051205635071,0.13216400146484375
7,495,0.0,1.0,1.0,1.0,1.0,0.0,0.0005081173148937523,,,,,,,
8,557,,,,,,,,0.9994549751281738,0.940559446811676,0.9667319059371948,0.935606062412262,1.0,0.5641025900840759,0.15766441822052002
8,557,0.0,1.0,1.0,1.0,1.0,0.0,0.0005594256799668074,,,,,,,
9,619,,,,,,,,0.9996107220649719,0.9440559148788452,0.9686274528503418,0.9391635060310364,1.0,0.5897436141967773,0.139377623796463
9,619,0.0,1.0,1.0,1.0,1.0,0.0,0.000561525346711278,,,,,,,
10,681,,,,,,,,0.9994549751281738,0.9353147149085999,0.9639024138450623,0.930320143699646,1.0,0.5256410241127014,0.1637091189622879
10,681,0.0,1.0,1.0,1.0,1.0,0.0,0.00029136554803699255,,,,,,,
11,743,,,,,,,,0.9994291067123413,0.9318181872367859,0.9620253443717957,0.9268292784690857,1.0,0.5,0.18035531044006348
11,743,0.0,1.0,1.0,1.0,1.0,0.0,0.00039428184390999377,,,,,,,
12,805,,,,,,,,0.9993771910667419,0.9265734553337097,0.9592233300209045,0.9216417670249939,1.0,0.4615384638309479,0.20126451551914215
12,805,0.0,1.0,1.0,1.0,1.0,0.0,0.0002850616292562336,,,,,,,
13,867,,,,,,,,0.9990916848182678,0.9213286638259888,0.9564375877380371,0.9165120720863342,1.0,0.42307692766189575,0.23693116009235382
13,867,0.0,1.0,1.0,1.0,1.0,0.0,0.00029214934329502285,,,,,,,
14,929,,,,,,,,0.9994291067123413,0.9283216595649719,0.9601554870605469,0.9233644604682922,1.0,0.4743589758872986,0.19532354176044464
14,929,0.0,1.0,1.0,1.0,1.0,0.0,0.00024044272140599787,,,,,,,
15,991,,,,,,,,0.9993771314620972,0.9248251914978027,0.9582929015159607,0.9199255108833313,1.0,0.44871795177459717,0.20938323438167572
15,991,0.0,1.0,1.0,1.0,1.0,0.0,0.0002208025980507955,,,,,,,
16,1053,,,,,,,,0.9993252754211426,0.9143356680870056,0.9527482986450195,0.909760594367981,1.0,0.3717948794364929,0.23454415798187256
16,1053,0.0,1.0,1.0,1.0,1.0,0.0,0.00018779808306135237,,,,,,,
17,1115,,,,,,,,0.9991436004638672,0.9195803999900818,0.9555125832557678,0.914814829826355,1.0,0.41025641560554504,0.2201879918575287
17,1115,0.0,1.0,1.0,1.0,1.0,0.0,0.000229165205382742,,,,,,,
18,1177,,,,,,,,0.9989878535270691,0.9090909361839294,0.949999988079071,0.9047619104385376,1.0,0.3333333432674408,0.28390002250671387
18,1177,0.0,1.0,1.0,1.0,1.0,0.0,0.00036579513107426465,,,,,,,
19,1239,,,,,,,,0.9926425218582153,0.9090909361839294,0.949999988079071,0.9047619104385376,1.0,0.3333333432674408,0.28053587675094604
19,1239,0.0,1.0,1.0,1.0,1.0,0.0,0.0001883827499113977,,,,,,,
20,1301,,,,,,,,0.9989359974861145,0.9143356680870056,0.9527482986450195,0.909760594367981,1.0,0.3717948794364929,0.2751000225543976
20,1301,0.0,1.0,1.0,1.0,1.0,0.0,0.00025129731511697173,,,,,,,
