epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.9462639093399048,0.6577363610267639,0.744942843914032,0.5940524339675903,0.9985852241516113,0.3161625564098358,1.021941065788269
0,88,0.0,0.9827828407287598,0.9913166761398315,1.0,0.9827828407287598,0.0,0.06061553210020065,,,,,,,
1,177,,,,,,,,0.7158602476119995,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.129865646362305
1,177,0.0,1.0,1.0,1.0,1.0,0.0,0.0011678688460960984,,,,,,,
2,266,,,,,,,,0.6688628196716309,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.255033493041992
2,266,0.0,1.0,1.0,1.0,1.0,0.0,0.00012537006114143878,,,,,,,
3,355,,,,,,,,0.6489526033401489,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.30279016494751
3,355,0.0,1.0,1.0,1.0,1.0,0.0,0.00012426849571056664,,,,,,,
4,444,,,,,,,,0.6373089551925659,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.329416751861572
4,444,0.0,1.0,1.0,1.0,1.0,0.0,0.00012365385191515088,,,,,,,
5,533,,,,,,,,0.6260708570480347,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.350729465484619
5,533,0.0,1.0,1.0,1.0,1.0,0.0,0.00012356371735222638,,,,,,,
6,622,,,,,,,,0.6042972803115845,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.386887073516846
6,622,0.0,1.0,1.0,1.0,1.0,0.0,0.00012365228030830622,,,,,,,
7,711,,,,,,,,0.6052706837654114,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.383319854736328
7,711,0.0,1.0,1.0,1.0,1.0,0.0,0.00012362864799797535,,,,,,,
8,800,,,,,,,,0.5975792407989502,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.394291400909424
8,800,0.0,1.0,1.0,1.0,1.0,0.0,0.00012350860924925655,,,,,,,
9,889,,,,,,,,0.5922695398330688,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.403162002563477
9,889,0.0,1.0,1.0,1.0,1.0,0.0,0.000123483914649114,,,,,,,
10,978,,,,,,,,0.5792916417121887,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.420637130737305
10,978,0.0,1.0,1.0,1.0,1.0,0.0,0.00012344613787718117,,,,,,,
11,1067,,,,,,,,0.5740694403648376,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.425867080688477
11,1067,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339488603174686,,,,,,,
12,1156,,,,,,,,0.5892062187194824,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.409251689910889
12,1156,0.0,1.0,1.0,1.0,1.0,0.0,0.0001234235242009163,,,,,,,
13,1245,,,,,,,,0.58188796043396,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.416617393493652
13,1245,0.0,1.0,1.0,1.0,1.0,0.0,0.00012341715046204627,,,,,,,
14,1334,,,,,,,,0.5657985210418701,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.437848091125488
14,1334,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339210661593825,,,,,,,
15,1423,,,,,,,,0.5726574659347534,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.428389549255371
15,1423,0.0,1.0,1.0,1.0,1.0,0.0,0.000123389923828654,,,,,,,
16,1512,,,,,,,,0.5600005388259888,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.445456504821777
16,1512,0.0,1.0,1.0,1.0,1.0,0.0,0.00012341601541265845,,,,,,,
17,1601,,,,,,,,0.5770216584205627,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.426441192626953
17,1601,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
18,1690,,,,,,,,0.5572834014892578,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.449559211730957
18,1690,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
19,1779,,,,,,,,0.5594084858894348,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.446384906768799
19,1779,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
20,1868,,,,,,,,0.571235179901123,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.433793067932129
20,1868,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
