epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.7419517040252686,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,3.981337070465088
0,88,0.0,1.0,1.0,1.0,1.0,0.0,0.00012352639168966562,,,,,,,
1,177,,,,,,,,0.7094395160675049,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.096132755279541
1,177,0.0,1.0,1.0,1.0,1.0,0.0,0.00012340766261331737,,,,,,,
2,266,,,,,,,,0.6757165193557739,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.192695617675781
2,266,0.0,1.0,1.0,1.0,1.0,0.0,0.00012340919056441635,,,,,,,
3,355,,,,,,,,0.6537885069847107,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.260890483856201
3,355,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339714157860726,,,,,,,
4,444,,,,,,,,0.633048415184021,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.3057451248168945
4,444,0.0,1.0,1.0,1.0,1.0,0.0,0.00012340563989710063,,,,,,,
5,533,,,,,,,,0.6206567883491516,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.336156368255615
5,533,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
6,622,,,,,,,,0.6361927390098572,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.300249099731445
6,622,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
7,711,,,,,,,,0.6436980366706848,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.285833358764648
7,711,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
8,800,,,,,,,,0.6295080184936523,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.314377307891846
8,800,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
9,889,,,,,,,,0.6302276253700256,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.31273078918457
9,889,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
10,978,,,,,,,,0.632964551448822,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.3078460693359375
10,978,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
11,1067,,,,,,,,0.6431543231010437,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.281435012817383
11,1067,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
12,1156,,,,,,,,0.6314824223518372,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.313759803771973
12,1156,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
13,1245,,,,,,,,0.6374852061271667,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.297441482543945
13,1245,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
14,1334,,,,,,,,0.6239500641822815,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.330747604370117
14,1334,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
15,1423,,,,,,,,0.6255353093147278,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.321127891540527
15,1423,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
16,1512,,,,,,,,0.632341742515564,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.308120250701904
16,1512,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
17,1601,,,,,,,,0.6297547817230225,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.320577144622803
17,1601,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
18,1690,,,,,,,,0.6331791877746582,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.306352138519287
18,1690,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
19,1779,,,,,,,,0.6361960172653198,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.300736427307129
19,1779,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
20,1868,,,,,,,,0.6255022287368774,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.326087951660156
20,1868,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
