fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.005,0,13.800442831000055,0,1,
0.625,1,14.308098055999835,0,2,
,1,,,,28.31087556400007
0.14,2,18.018045531000098,1,1,
0.16,3,21.166482255999654,1,2,
0.59,4,12.628072371000144,1,3,
,4,,,,51.97449241800041
0.205,5,11.891260440999758,2,1,
,5,,,,12.077692862000276
0.23,6,11.375166420000369,3,1,
,6,,,,11.563159974999962
0.415,7,13.335906954000166,4,1,
,7,,,,13.522136330000194
