fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.62,0,46.95429862400033,0,1,
,0,,,,47.14736040800017
0.475,1,42.02749705499991,1,1,
,1,,,,42.22184893099984
0.71,2,30.09679071299979,2,1,
,2,,,,30.27945532099966
0.335,3,47.65078421599992,3,1,
,3,,,,47.842599557000085
0.25,4,67.80793760100005,4,1,
,4,,,,68.00039363999986
