epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.9370204210281372,0.8743066191673279,0.8831083178520203,0.8260780572891235,0.9485970139503479,0.7998582124710083,0.3616991341114044
0,88,0.0,0.9739986062049866,0.9868280291557312,1.0,0.9739986062049866,0.0,0.09812265634536743,,,,,,,
1,177,,,,,,,,0.9367508888244629,0.8726543188095093,0.8820120096206665,0.8223899006843567,0.9509549736976624,0.7941871285438538,0.36538657546043396
1,177,0.0,0.971890389919281,0.985744833946228,1.0,0.971890389919281,0.0,0.09594426304101944,,,,,,,
2,266,,,,,,,,0.9367586374282837,0.8751327991485596,0.8834288120269775,0.8291623592376709,0.9452959299087524,0.8048204183578491,0.35829395055770874
2,266,0.0,0.9750527143478394,0.9873688220977783,1.0,0.9750527143478394,0.0,0.09222163259983063,,,,,,,
3,355,,,,,,,,0.9367493391036987,0.8754868507385254,0.8844848275184631,0.825633704662323,0.952369749546051,0.7984404563903809,0.36365270614624023
3,355,0.0,0.9711876511573792,0.9853832721710205,1.0,0.9711876511573792,0.0,0.09361306577920914,,,,,,,
4,444,,,,,,,,0.9377490282058716,0.8746606707572937,0.8836036920547485,0.8255171179771423,0.9504833817481995,0.7986767292022705,0.3627624809741974
4,444,0.0,0.9754040837287903,0.9875488877296448,1.0,0.9754040837287903,0.0,0.08842482417821884,,,,,,,
5,533,,,,,,,,0.9369875192642212,0.8721822500228882,0.8826779127120972,0.8164328932762146,0.9606224894523621,0.7835538983345032,0.3801155090332031
5,533,0.0,0.9796205163002014,0.9897053837776184,1.0,0.9796205163002014,0.0,0.08602592349052429,,,,,,,
6,622,,,,,,,,0.9373010396957397,0.8731263875961304,0.8825265169143677,0.8224032521247864,0.9521339535713196,0.7939508557319641,0.3660949468612671
6,622,0.0,0.9775123000144958,0.9886282682418823,1.0,0.9775123000144958,0.0,0.08238612860441208,,,,,,,
7,711,,,,,,,,0.9374914169311523,0.8710020184516907,0.881645917892456,0.8151782155036926,0.9599151015281677,0.7818998098373413,0.37757229804992676
7,711,0.0,0.9792691469192505,0.9895260334014893,1.0,0.9792691469192505,0.0,0.08178745210170746,,,,,,,
8,800,,,,,,,,0.9373453855514526,0.8727723360061646,0.8826475143432617,0.8198180198669434,0.9559066295623779,0.7894612550735474,0.37075597047805786
8,800,0.0,0.9761068224906921,0.9879089593887329,1.0,0.9761068224906921,0.0,0.08085469156503677,,,,,,,
9,889,,,,,,,,0.9376398324966431,0.8714740872383118,0.8822575211524963,0.8146964907646179,0.9620372653007507,0.7807183265686035,0.37902578711509705
9,889,0.0,0.9834855794906616,0.9916740655899048,1.0,0.9834855794906616,0.0,0.07545414566993713,,,,,,,
10,978,,,,,,,,0.9371556043624878,0.8691136837005615,0.8806114792823792,0.8102218508720398,0.9643951654434204,0.7736294865608215,0.3879234790802002
10,978,0.0,0.981377363204956,0.9906011819839478,1.0,0.981377363204956,0.0,0.07577727735042572,,,,,,,
11,1067,,,,,,,,0.9376047849655151,0.8694677352905273,0.8807161450386047,0.8115682601928711,0.9627446532249451,0.7759924530982971,0.38003605604171753
11,1067,0.0,0.981377363204956,0.9906011819839478,1.0,0.981377363204956,0.0,0.07083362340927124,,,,,,,
12,1156,,,,,,,,0.9372788071632385,0.8680514693260193,0.8798366189002991,0.8084139823913574,0.9651025533676147,0.7707939743995667,0.38741371035575867
