fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.19,0,27.339632914999584,0,1,
0.07,1,28.11391656600017,0,2,
0.295,2,29.61092691199974,0,3,
,2,,,,85.25562254199986
0.24,3,25.146721049999996,1,1,
,3,,,,25.33898629799978
0.295,4,29.713432710000234,2,1,
,4,,,,29.90081882300001
0.21,5,24.041317427000195,3,1,
,5,,,,24.24516370399988
0.61,6,27.508925236999858,4,1,
,6,,,,27.700143808999655
