fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.685,0,274.6088092330001,0,1,
,0,,,,274.655370039
0.155,1,387.89523826799996,1,1,
0.56,2,173.76243269499992,1,2,
,2,,,,561.7209551209999
0.305,3,349.7566249189995,2,1,
,3,,,,349.8139944350005
0.015,4,390.43138303400065,3,1,
0.035,5,224.2597082379998,3,2,
0.73,6,142.5021621449996,3,3,
,6,,,,757.2614805880003
0.6,7,336.61924135200024,4,1,
,7,,,,336.67186305199994
