epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,61,,,,,,,,0.9853368997573853,0.9562937021255493,0.9753208160400391,0.9518304467201233,1.0,0.6794871687889099,0.17277644574642181
0,61,0.0,1.0,1.0,1.0,1.0,0.0,0.0003040243173018098,,,,,,,
1,123,,,,,,,,0.9853628277778625,0.9527971744537354,0.9733990430831909,0.9481765627861023,1.0,0.6538461446762085,0.18367207050323486
1,123,0.0,1.0,1.0,1.0,1.0,0.0,0.0002571275981608778,,,,,,,
2,185,,,,,,,,0.9844804406166077,0.940559446811676,0.9667319059371948,0.935606062412262,1.0,0.5641025900840759,0.22878046333789825
2,185,0.0,1.0,1.0,1.0,1.0,0.0,0.00018023449229076505,,,,,,,
3,247,,,,,,,,0.9852330684661865,0.940559446811676,0.9667319059371948,0.935606062412262,1.0,0.5641025900840759,0.22627529501914978
3,247,0.0,1.0,1.0,1.0,1.0,0.0,0.00017236737767234445,,,,,,,
4,309,,,,,,,,0.9729316234588623,0.9353147149085999,0.9639024138450623,0.930320143699646,1.0,0.5256410241127014,0.1985405534505844
4,309,0.0,1.0,1.0,1.0,1.0,0.0,0.00018866769096348435,,,,,,,
5,371,,,,,,,,0.9591248631477356,0.9195803999900818,0.9555125832557678,0.914814829826355,1.0,0.41025641560554504,0.29897546768188477
5,371,0.0,1.0,1.0,1.0,1.0,0.0,0.00020602563745342195,,,,,,,
6,433,,,,,,,,0.97938072681427,0.9318181872367859,0.9620253443717957,0.9268292784690857,1.0,0.5,0.22530628740787506
6,433,0.0,1.0,1.0,1.0,1.0,0.0,0.0001548707950860262,,,,,,,
7,495,,,,,,,,0.9793029427528381,0.9265734553337097,0.9592233300209045,0.9216417670249939,1.0,0.4615384638309479,0.24648898839950562
7,495,0.0,1.0,1.0,1.0,1.0,0.0,0.00015431069186888635,,,,,,,
8,557,,,,,,,,0.9792769551277161,0.9248251914978027,0.9582929015159607,0.9199255108833313,1.0,0.44871795177459717,0.25022441148757935
8,557,0.0,1.0,1.0,1.0,1.0,0.0,0.00014211882080417126,,,,,,,
9,619,,,,,,,,0.9794067144393921,0.9283216595649719,0.9601554870605469,0.9233644604682922,1.0,0.4743589758872986,0.22641028463840485
9,619,0.0,1.0,1.0,1.0,1.0,0.0,0.00014939316315576434,,,,,,,
10,681,,,,,,,,0.9792770147323608,0.9265734553337097,0.9592233300209045,0.9216417670249939,1.0,0.4615384638309479,0.22576016187667847
10,681,0.0,1.0,1.0,1.0,1.0,0.0,0.00015560572501271963,,,,,,,
11,743,,,,,,,,0.9791731834411621,0.9195803999900818,0.9555125832557678,0.914814829826355,1.0,0.41025641560554504,0.2802695333957672
11,743,0.0,1.0,1.0,1.0,1.0,0.0,0.00014980298874434084,,,,,,,
12,805,,,,,,,,0.9795495271682739,0.9300699234008789,0.9610894918441772,0.9250936508178711,1.0,0.4871794879436493,0.210374116897583
12,805,0.0,1.0,1.0,1.0,1.0,0.0,0.00013941319775767624,,,,,,,
13,867,,,,,,,,0.9795494079589844,0.9265734553337097,0.9592233300209045,0.9216417670249939,1.0,0.4615384638309479,0.2437746226787567
13,867,0.0,1.0,1.0,1.0,1.0,0.0,0.00013631519686896354,,,,,,,
14,929,,,,,,,,0.9796662330627441,0.9265734553337097,0.9592233300209045,0.9216417670249939,1.0,0.4615384638309479,0.25370898842811584
14,929,0.0,1.0,1.0,1.0,1.0,0.0,0.00013854204735253006,,,,,,,
15,991,,,,,,,,0.9794197082519531,0.9265734553337097,0.9592233300209045,0.9216417670249939,1.0,0.4615384638309479,0.2413722425699234
15,991,0.0,1.0,1.0,1.0,1.0,0.0,0.00013376306742429733,,,,,,,
16,1053,,,,,,,,0.9795105457305908,0.9160839319229126,0.953667938709259,0.9114391207695007,1.0,0.38461539149284363,0.29566052556037903
16,1053,0.0,1.0,1.0,1.0,1.0,0.0,0.00013364787446334958,,,,,,,
17,1115,,,,,,,,0.9599034190177917,0.9160839319229126,0.953667938709259,0.9114391207695007,1.0,0.38461539149284363,0.3095388412475586
17,1115,0.0,1.0,1.0,1.0,1.0,0.0,0.0001439433981431648,,,,,,,
18,1177,,,,,,,,0.9534023404121399,0.9125874042510986,0.9518304467201233,0.908088207244873,1.0,0.3589743673801422,0.3358684778213501
18,1177,0.0,1.0,1.0,1.0,1.0,0.0,0.0001394182472722605,,,,,,,
19,1239,,,,,,,,0.9725423455238342,0.9125874042510986,0.9518304467201233,0.908088207244873,1.0,0.3589743673801422,0.3750191628932953
19,1239,0.0,1.0,1.0,1.0,1.0,0.0,0.00012904453615192324,,,,,,,
20,1301,,,,,,,,0.9732171297073364,0.9178321957588196,0.9545893669128418,0.9131238460540771,1.0,0.39743590354919434,0.2999580502510071
20,1301,0.0,1.0,1.0,1.0,1.0,0.0,0.00013183621922507882,,,,,,,
