fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.345,0,138.74514943900067,0,1,
,0,,,,138.94346989600126
0.35,1,142.06778190300065,1,1,
,1,,,,142.2750896359994
0.395,2,169.63332617500055,2,1,
,2,,,,169.84209227999963
0.155,3,133.57414719699955,3,1,
0.3,4,139.48192942199967,3,2,
,4,,,,273.2722136659995
0.36,5,145.7227311810002,4,1,
,5,,,,145.93227363299957
