fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.585,0,258.7067802439997,0,1,
,0,,,,258.7857214629994
0.33,1,334.78538077900066,1,1,
,1,,,,334.8569056639999
0.225,2,323.8901156719994,2,1,
,2,,,,323.96064899799967
0.365,3,256.4685172119998,3,1,
,3,,,,256.5380951489997
0.5,4,349.2427572180004,4,1,
,4,,,,349.3123296039994
