fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.305,0,298.27436771500015,0,1,
,0,,,,298.3440996949994
0.3,1,335.0846272809995,1,1,
,1,,,,335.151604058
0.605,2,280.0763704909996,2,1,
,2,,,,280.1490736320002
0.4,3,284.257607988,3,1,
,3,,,,284.3343696009997
0.195,4,351.7047121349997,4,1,
0.645,5,189.09645264699975,4,2,
,5,,,,540.879624698
