fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.89,0,10.552433057999679,0,1,
,0,,,,10.618670146999648
0.225,1,4.335889338000015,1,1,
,1,,,,4.412566984000023
0.555,2,3.9875574659999984,2,1,
,2,,,,4.057200592000299
0.005,3,2.8739277569998194,3,1,
0.22,4,4.948350536999897,3,2,
,4,,,,7.893897425999967
0.255,5,4.910257203000128,4,1,
,5,,,,4.968145838000055
