fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.07,0,383.07049521000005,0,1,
0.1,1,369.908767752,0,2,
0.0,2,397.28007324500004,0,3,
0.11,3,404.96040063500004,0,4,
0.06,4,446.02047885499996,0,5,
0.05,5,361.8827371509997,0,6,
0.1,6,423.2276751610002,0,7,
0.29,7,361.8162503849999,0,8,
,7,,,,3148.274514877
0.135,8,393.5674722849999,1,1,
0.195,9,319.94368739699985,1,2,
0.06,10,310.6788148549995,1,3,
