fooling_rate,step,time_elapsed,uap,uap_step,uap_time_elapsed
0.36,0,114.15652324599978,0,1,
,0,,,,114.35518931700062
0.345,1,140.34367269499944,1,1,
,1,,,,140.55488199499996
0.255,2,139.7700767490005,2,1,
,2,,,,139.97010399100054
0.17,3,118.14502469499985,3,1,
0.35,4,132.92773810899962,3,2,
,4,,,,251.27611628000068
0.38,5,124.5267736700007,4,1,
,5,,,,124.72540806100005
