epoch,step,train_BinaryAUROC,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_BinarySpecificity,train_loss,val_BinaryAUROC,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_BinarySpecificity,val_loss
0,88,,,,,,,,0.8014199137687683,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,3.833669662475586
0,88,0.0,1.0,1.0,1.0,1.0,0.0,0.0009245996479876339,,,,,,,
1,177,,,,,,,,0.6606663465499878,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.288242340087891
1,177,0.0,1.0,1.0,1.0,1.0,0.0,0.00012650017742998898,,,,,,,
2,266,,,,,,,,0.6317845582962036,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.348401069641113
2,266,0.0,1.0,1.0,1.0,1.0,0.0,0.0001240328565472737,,,,,,,
3,355,,,,,,,,0.602134108543396,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.393575191497803
3,355,0.0,1.0,1.0,1.0,1.0,0.0,0.00012394045188557357,,,,,,,
4,444,,,,,,,,0.5894549489021301,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.408843517303467
4,444,0.0,1.0,1.0,1.0,1.0,0.0,0.0001234239462064579,,,,,,,
5,533,,,,,,,,0.5849829912185669,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.417031288146973
5,533,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233894727192819,,,,,,,
6,622,,,,,,,,0.5726807117462158,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.42890739440918
6,622,0.0,1.0,1.0,1.0,1.0,0.0,0.00012343832349870354,,,,,,,
7,711,,,,,,,,0.5834521651268005,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.419157981872559
7,711,0.0,1.0,1.0,1.0,1.0,0.0,0.0001234516967087984,,,,,,,
8,800,,,,,,,,0.5694693326950073,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.433595657348633
8,800,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339754903223366,,,,,,,
9,889,,,,,,,,0.5646286606788635,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.4412970542907715
9,889,0.0,1.0,1.0,1.0,1.0,0.0,0.00012340456305537373,,,,,,,
10,978,,,,,,,,0.554928183555603,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.453243255615234
10,978,0.0,1.0,1.0,1.0,1.0,0.0,0.00012339970271568745,,,,,,,
11,1067,,,,,,,,0.5515134930610657,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.455343723297119
11,1067,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
12,1156,,,,,,,,0.5660436153411865,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.440710544586182
12,1156,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
13,1245,,,,,,,,0.5613057017326355,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.445761203765869
13,1245,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
14,1334,,,,,,,,0.5490220189094543,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.459036827087402
14,1334,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
15,1423,,,,,,,,0.5622665882110596,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.442453384399414
15,1423,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
16,1512,,,,,,,,0.5503103733062744,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.458407402038574
16,1512,0.0,1.0,1.0,1.0,1.0,0.0,0.00012340294779278338,,,,,,,
17,1601,,,,,,,,0.5602437257766724,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.447030544281006
17,1601,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
18,1690,,,,,,,,0.546413004398346,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.461733341217041
18,1690,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
19,1779,,,,,,,,0.5497193336486816,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.458508014678955
19,1779,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
20,1868,,,,,,,,0.5533926486968994,0.5005310773849487,0.6671385765075684,0.5005310773849487,1.0,0.0,4.455691337585449
20,1868,0.0,1.0,1.0,1.0,1.0,0.0,0.0001233892107848078,,,,,,,
